"id","portfolio_name","project_name","site_name","owner_organization","service_organization","data_source","date","deficiencies","description","symbol_code","lat","lon"
8432,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Wolf 2022_excel_row_30","Start of 16” Alternate Suction to Rigel station (above ground piping).","other",56.6712980126932,-120.79350787182
8433,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Wolf 2022_excel_row_31","Hydro Line markers not in place.","other",56.6535994422739,-120.803955920645
8434,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Silver Dahl (shut in) 2022_excel_row_74","Hydro line markers not in place at 270 Rd crossing.","other",56.6536311917212,-120.814950364167
8435,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Silver Dahl (shut in) 2022_excel_row_75","0.21% BJ Strain 5 (2008). South ditch of 270 (Rigel) Road at rectifier. No visible geotechnical issues.","other",56.6536126645298,-120.814918806366
8436,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ W.Rigel 2022_excel_row_15","Pipeline replacement (due to LFERW pipe adjacent to structures) of 400m was planned for Q2 2017.  Cancelled with a voluntary pressure restriction implementation.","other",56.6442159910142,-120.818691939813
8437,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Oak 2022_excel_row_13","16"" Oak Rigel Pipeline","other",56.6447006729094,-120.812514672329
8438,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ W.Rigel 2022_excel_row_14","Sending at Rigel BS 11.","other",56.6439161972766,-120.812364370965
8439,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ E.Rigel (Deact) 2021_excel_row_28","Receiving at Rigel BS 11.","other",56.6439052146463,-120.812250831704
8440,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Silver Dahl (shut in) 2022_excel_row_76","Receiving at Rigel BS 11.","other",56.644155526056,-120.813198675615
8441,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Wolf 2022_excel_row_32","Receiving at Rigel BS 11.","other",56.6435832686713,-120.811829090381
8442,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ E.Rigel (Deact) 2021_excel_row_26","Hydro Line markers not in place at road crossing.","other",56.6438216739745,-120.793775579554
8443,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ E.Rigel (Deact) 2021_excel_row_27","Area of 2.1% strain identified by 2003 GeoPig run. In field west of road adjacent to a 1993 corrosion dig site.","other",56.6438438248185,-120.800102874391
8444,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Oak 2022_excel_row_16","Hydro line markers not in place.","other",56.6246679932623,-120.802229678698
8445,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Oak 2022_excel_row_15","Surface instabilities on both approach slopes and river banks to an unnamed trib. to Beatton River.  2014 patrol noted two scour holes near an old culvert placed in creek at some time in the past.  
Site 125 May 2017 Rainfall Event.  Accelerated downcutting erosion and bank/slope instability - culvert totally exposed. 
2020 patrol noted continued scour at creek bed and slope instabilities - see photos. 
MSI survey 2019 10 13 sill DoC 1.56. 
Repaired Q3 2022 with a riprap revetment.","other",56.6256903877966,-120.805675366252
8446,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Oak 2022_excel_row_14","Surface instabilities on both approach slopes to an unnamed trib. to Beatton River require a ground survey. No significant change from previous patrol.  2014 patrol noted numerous round hay bales scattered on north slope and in creek.  See photos.
Site 126 May 2017 Rainfall Event.  Accelerated bank and slope instability.
Repaired Q3 2022 with a riprap revetment.","other",56.6320961287107,-120.812722522135
8447,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ W.Rigel 2022_excel_row_17","Minor bank sloughing on both banks of unnamed tributary to Beatton River, with debris deposited on the RoW.                                                                                        
2015 patrol noted continued erosion of both banks with the north bank retrogressing towards north RoW boundary.  No significant change since previous patrol. See photos.
Site 186 May 2017 Rainfall Event.  Accelerated bank erosion, located scouted 2018 07 31 and adequate cover (approximately 1.5m of cover in sill)","other",56.6485429170731,-120.86821187013
8448,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ W.Rigel 2022_excel_row_18","Pipeline replacement (due to LFERW pipe adjacent to structures) of 400m was planned for Q2 2017.  Cancelled with a voluntary pressure restriction implementation.","other",56.6489533841546,-120.87539890844
8449,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ W.Rigel 2022_excel_row_16","Hydro Line has no marker balls.","other",56.6472829455564,-120.846702177362
8450,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Wolf 2022_excel_row_16","Two ditches trenched across RoW to facilitate drainage to road culvert circa pre 2002.
2021 patrol noted water elevation increased due to beaver dams, DoC performed MSI 2022 12 04 with 1.88m & 2.1m depths, see photos.","other",56.7818221502322,-120.431563308678
8451,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_13","Sending.","other",56.6930819248997,-120.155074139187
8452,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_14","2017 patrol noted beaver trails along pipeline, no significant change from previous patrol, see photos.","other",56.6923605827701,-120.156941767219
8453,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_15","Beaver dam causing flooding on east side of RoW, water level low 2022 patrol.","other",56.6915663915741,-120.157981747187
8454,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_16","Crossing PDR road.","other",56.6904932449996,-120.15940205776
8455,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_17","trib to Osborn River across RoW in good condition - see photos.","other",56.6573600216913,-120.204947475784
8456,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_18","Lateral meander of the tributary to Osborn River on the north side of the river, east side of the RoW - continue to monitor.  New in 2011 - subsidence hole on the north east bank.  2013 patrol noted new beaver dam on RoW at this location.  No significant change from previous patrol. 
2019 patrol noted beaver dams along river have elevated water level and slowed flow and erosion, breached at time of 2017 patrol. Water levels very low 2022 patrol, see photos and monitor on future patrols.","other",56.6504544669216,-120.217663498781
8457,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_19","Meandering lateral erosion of unnamed tributary to Osborn River encroaching on RoW, on the east approach slope, south side of RoW.  
2019 patrol to present noted new beaver dam along the north edge of the RoW, 2022 patrol noted water levels low -  see photos and monitor on future patrols.","other",56.6449802201777,-120.252016356561
8458,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_20","Erosion on RoW from ATV vehicles to receiving end, email sent 28Aug19.
2021 patrol to present no additional traffic evident.","other",56.6385257909478,-120.294617344413
8459,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_21","2017 patrol noted minor subsidence of pipe trench, not visible in 2021 to present - location vegetated.","other",56.6370624049215,-120.345593520712
8460,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ E.Osborn 2022_excel_row_22","Hydro line marker balls not in place at Siphon Creek Road crossing.","other",56.6275137251529,-120.381892441228
8461,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ MPJ Ext. 2022_excel_row_18","Osborn River","other",56.655871841403,-120.419415264711
8462,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ MPJ Ext. 2022_excel_row_19","Meander on the south approach slope to Osborn River west side of RoW is starting to retrogress towards the RoW, monitor on future patrols, no significant change from previous patrol, see photos.","other",56.6558119094194,-120.419125642155
